Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2026-04-17 15:19:00+00:00,200.5301055908203,200.54750061035156,200.3300018310547,200.5449981689453,277952
2026-04-17 15:20:00+00:00,200.52999877929688,200.57989501953125,200.3800048828125,200.5301055908203,214224
2026-04-17 15:21:00+00:00,200.62989807128906,200.6999969482422,200.47000122070312,200.52020263671875,229104
2026-04-17 15:22:00+00:00,200.64999389648438,200.6898956298828,200.55999755859375,200.6300048828125,193303
2026-04-17 15:23:00+00:00,200.72999572753906,200.7899932861328,200.60499572753906,200.63999938964844,199599
2026-04-17 15:24:00+00:00,200.6699981689453,200.74989318847656,200.58999633789062,200.72999572753906,170885
2026-04-17 15:25:00+00:00,200.63999938964844,200.75,200.610107421875,200.67120361328125,180692
2026-04-17 15:26:00+00:00,200.73500061035156,200.74000549316406,200.6300048828125,200.64990234375,129328
2026-04-17 15:27:00+00:00,200.7050018310547,200.74000549316406,200.63999938964844,200.72999572753906,154323
2026-04-17 15:28:00+00:00,200.72000122070312,200.85000610351562,200.67999267578125,200.7050018310547,260984
2026-04-17 15:29:00+00:00,200.63999938964844,200.72000122070312,200.5749969482422,200.72000122070312,205022
2026-04-17 15:30:00+00:00,200.6999969482422,200.72000122070312,200.6199951171875,200.63499450683594,150056
2026-04-17 15:31:00+00:00,200.80999755859375,200.83999633789062,200.65499877929688,200.6999969482422,197506
2026-04-17 15:32:00+00:00,200.69000244140625,200.8300018310547,200.63499450683594,200.80499267578125,197391
2026-04-17 15:33:00+00:00,200.82000732421875,200.86990356445312,200.6699981689453,200.69500732421875,179028
2026-04-17 15:34:00+00:00,200.8699951171875,200.89999389648438,200.75,200.81500244140625,205012
2026-04-17 15:35:00+00:00,200.9149932861328,200.9499969482422,200.83999633789062,200.875,290799
2026-04-17 15:36:00+00:00,201.00990295410156,201.0800018310547,200.89999389648438,200.9199981689453,718807
2026-04-17 15:37:00+00:00,200.86990356445312,201.05499267578125,200.8000030517578,201.00999450683594,253118
2026-04-17 15:38:00+00:00,201.05499267578125,201.06500244140625,200.83999633789062,200.86000061035156,227339
2026-04-17 15:39:00+00:00,201.2050018310547,201.2100067138672,201.00010681152344,201.05499267578125,339700
2026-04-17 15:40:00+00:00,201.09010314941406,201.3000030517578,201.0872039794922,201.2100067138672,337112
2026-04-17 15:41:00+00:00,201.02999877929688,201.11990356445312,200.9499969482422,201.08999633789062,237208
2026-04-17 15:42:00+00:00,200.97999572753906,201.00999450683594,200.88999938964844,201.0050048828125,183249
2026-04-17 15:43:00+00:00,200.9499053955078,201.10000610351562,200.89999389648438,200.9897003173828,218596
2026-04-17 15:44:00+00:00,200.91000366210938,200.9698944091797,200.88999938964844,200.94000244140625,521285
2026-04-17 15:45:00+00:00,201.17999267578125,201.17999267578125,200.9149932861328,200.93499755859375,236123
2026-04-17 15:46:00+00:00,201.05999755859375,201.19970703125,201.0050048828125,201.19000244140625,283592
2026-04-17 15:47:00+00:00,201.03500366210938,201.12989807128906,200.9600067138672,201.05999755859375,168128
2026-04-17 15:48:00+00:00,201.19000244140625,201.19000244140625,201.00999450683594,201.02999877929688,179226
2026-04-17 15:49:00+00:00,201.23500061035156,201.35000610351562,201.0850067138672,201.17999267578125,396494
2026-04-17 15:50:00+00:00,201.33999633789062,201.34500122070312,201.14999389648438,201.24000549316406,290271
2026-04-17 15:51:00+00:00,201.3000030517578,201.39999389648438,201.3000030517578,201.3350067138672,324217
2026-04-17 15:52:00+00:00,201.0850067138672,201.3000030517578,201.0800018310547,201.3000030517578,194264
2026-04-17 15:53:00+00:00,201.08999633789062,201.14999389648438,200.97019958496094,201.0800018310547,232003
2026-04-17 15:54:00+00:00,201.02999877929688,201.16000366210938,201.00999450683594,201.091796875,291015
2026-04-17 15:55:00+00:00,200.94000244140625,201.05499267578125,200.92999267578125,201.02000427246094,188394
2026-04-17 15:56:00+00:00,200.91000366210938,200.9600067138672,200.82000732421875,200.94009399414062,215421
2026-04-17 15:57:00+00:00,200.9199981689453,200.97000122070312,200.87770080566406,200.9199981689453,140357
2026-04-17 15:58:00+00:00,200.69830322265625,200.91009521484375,200.6508026123047,200.91009521484375,251122
2026-04-17 15:59:00+00:00,200.40499877929688,200.6999969482422,200.36000061035156,200.69500732421875,414742
2026-04-17 16:00:00+00:00,200.32009887695312,200.42999267578125,200.22999572753906,200.41000366210938,327171
2026-04-17 16:01:00+00:00,200.52999877929688,200.57000732421875,200.30999755859375,200.32989501953125,330066
2026-04-17 16:02:00+00:00,200.65989685058594,200.69000244140625,200.5500030517578,200.5500030517578,225154
2026-04-17 16:03:00+00:00,200.63009643554688,200.73989868164062,200.60000610351562,200.65499877929688,265650
2026-04-17 16:04:00+00:00,200.6300048828125,200.66000366210938,200.52999877929688,200.63499450683594,1146563
2026-04-17 16:05:00+00:00,200.68499755859375,200.6999969482422,200.61000061035156,200.6300048828125,201332
2026-04-17 16:06:00+00:00,200.7801055908203,200.7899932861328,200.64999389648438,200.6802978515625,326831
2026-04-17 16:07:00+00:00,200.8249969482422,200.85000610351562,200.77000427246094,200.789794921875,160915
2026-04-17 16:08:00+00:00,200.92990112304688,200.9600067138672,200.8300018310547,200.8300018310547,216556
2026-04-17 16:09:00+00:00,200.88999938964844,200.9199981689453,200.8300018310547,200.91009521484375,197969
2026-04-17 16:10:00+00:00,200.92660522460938,200.97000122070312,200.85000610351562,200.8800048828125,311504
2026-04-17 16:11:00+00:00,201.04949951171875,201.05999755859375,200.88999938964844,200.92999267578125,243374
2026-04-17 16:12:00+00:00,200.9550018310547,201.08999633789062,200.9499969482422,201.04319763183594,346728
2026-04-17 16:13:00+00:00,200.89500427246094,200.97000122070312,200.85000610351562,200.9550018310547,250383
2026-04-17 16:14:00+00:00,200.9001007080078,200.97500610351562,200.8699951171875,200.89999389648438,112993
2026-04-17 16:15:00+00:00,200.9499969482422,201.07000732421875,200.8699951171875,200.89999389648438,240859
2026-04-17 16:16:00+00:00,200.73989868164062,200.97999572753906,200.73019409179688,200.9600067138672,209016
2026-04-17 16:17:00+00:00,200.65499877929688,200.80999755859375,200.63999938964844,200.74000549316406,203409
2026-04-17 16:18:00+00:00,200.69000244140625,200.77999877929688,200.60000610351562,200.65499877929688,345693
2026-04-17 16:19:00+00:00,200.5850067138672,200.7050018310547,200.55999755859375,200.6999053955078,201500
2026-04-17 16:20:00+00:00,200.64999389648438,200.67999267578125,200.5800018310547,200.58990478515625,176879
2026-04-17 16:21:00+00:00,200.65499877929688,200.7050018310547,200.60000610351562,200.64999389648438,166791
2026-04-17 16:22:00+00:00,200.6999053955078,200.6999053955078,200.60000610351562,200.65989685058594,156924
2026-04-17 16:23:00+00:00,200.67999267578125,200.75,200.6540069580078,200.6999053955078,233568
2026-04-17 16:24:00+00:00,200.69500732421875,200.72999572753906,200.6208038330078,200.67010498046875,204458
2026-04-17 16:25:00+00:00,200.77999877929688,200.82000732421875,200.64999389648438,200.69500732421875,183236
2026-04-17 16:26:00+00:00,200.76510620117188,200.82000732421875,200.75,200.77999877929688,3112011
2026-04-17 16:27:00+00:00,200.69509887695312,200.76510620117188,200.6649932861328,200.76010131835938,117836
2026-04-17 16:28:00+00:00,200.71499633789062,200.75509643554688,200.69009399414062,200.69500732421875,125353
2026-04-17 16:29:00+00:00,200.69000244140625,200.71499633789062,200.6199951171875,200.71499633789062,144153
2026-04-17 16:30:00+00:00,200.70509338378906,200.75999450683594,200.66000366210938,200.6999969482422,151371
2026-04-17 16:31:00+00:00,200.68499755859375,200.7100067138672,200.61500549316406,200.7100067138672,102709
2026-04-17 16:32:00+00:00,200.5850067138672,200.69000244140625,200.5850067138672,200.69000244140625,508509
2026-04-17 16:33:00+00:00,200.42990112304688,200.63999938964844,200.4199981689453,200.5850067138672,282265
2026-04-17 16:34:00+00:00,200.47999572753906,200.47999572753906,200.38999938964844,200.4199981689453,193618
2026-04-17 16:35:00+00:00,200.53900146484375,200.6199951171875,200.43499755859375,200.47999572753906,319500
2026-04-17 16:36:00+00:00,200.64500427246094,200.6699981689453,200.51499938964844,200.52999877929688,228801
2026-04-17 16:37:00+00:00,200.64500427246094,200.72000122070312,200.63999938964844,200.64500427246094,197631
2026-04-17 16:38:00+00:00,200.6300048828125,200.64999389648438,200.55999755859375,200.63999938964844,100278
2026-04-17 16:39:00+00:00,200.625,200.6593017578125,200.60000610351562,200.6300048828125,133045
2026-04-17 16:40:00+00:00,200.5749969482422,200.65989685058594,200.52999877929688,200.64500427246094,127531
2026-04-17 16:41:00+00:00,200.55999755859375,200.66000366210938,200.55990600585938,200.5800018310547,112185
2026-04-17 16:42:00+00:00,200.55499267578125,200.57000732421875,200.47999572753906,200.55499267578125,128173
2026-04-17 16:43:00+00:00,200.51499938964844,200.60000610351562,200.47999572753906,200.55990600585938,242310
2026-04-17 16:44:00+00:00,200.58999633789062,200.60000610351562,200.51010131835938,200.51499938964844,115453
2026-04-17 16:45:00+00:00,200.6898956298828,200.6999969482422,200.5449981689453,200.5800018310547,181955
2026-04-17 16:46:00+00:00,200.78500366210938,200.7899932861328,200.6649932861328,200.69000244140625,204597
2026-04-17 16:47:00+00:00,200.74000549316406,200.8699951171875,200.65499877929688,200.78500366210938,233533
2026-04-17 16:48:00+00:00,200.8444061279297,200.85000610351562,200.70370483398438,200.73500061035156,162592
2026-04-17 16:49:00+00:00,200.74000549316406,200.83999633789062,200.6999969482422,200.8249969482422,170360
2026-04-17 16:50:00+00:00,200.74000549316406,200.77999877929688,200.71499633789062,200.73500061035156,165140
2026-04-17 16:51:00+00:00,200.76499938964844,200.76499938964844,200.69000244140625,200.7449951171875,105852
2026-04-17 16:52:00+00:00,200.7100067138672,200.77499389648438,200.6999969482422,200.76499938964844,77548
2026-04-17 16:53:00+00:00,200.7449951171875,200.75,200.6699981689453,200.72000122070312,151443
2026-04-17 16:54:00+00:00,200.7050018310547,200.77000427246094,200.64999389648438,200.74000549316406,166869
2026-04-17 16:55:00+00:00,200.69009399414062,200.8000030517578,200.6699981689453,200.7050018310547,258928
2026-04-17 16:56:00+00:00,200.67999267578125,200.7899932861328,200.6750030517578,200.69500732421875,188989
2026-04-17 16:57:00+00:00,200.7050018310547,200.72500610351562,200.63499450683594,200.67999267578125,138480
2026-04-17 16:58:00+00:00,200.76510620117188,200.77000427246094,200.6999969482422,200.7050018310547,137984
2026-04-17 16:59:00+00:00,200.73500061035156,200.77000427246094,200.66000366210938,200.76499938964844,135866
2026-04-17 17:00:00+00:00,200.8249969482422,200.8350067138672,200.7100067138672,200.74000549316406,184114
2026-04-17 17:01:00+00:00,200.68499755859375,200.85000610351562,200.6199951171875,200.8249969482422,362388
2026-04-17 17:02:00+00:00,200.66000366210938,200.70770263671875,200.60499572753906,200.68499755859375,127145
2026-04-17 17:03:00+00:00,200.63499450683594,200.7550048828125,200.63499450683594,200.67999267578125,127292
2026-04-17 17:04:00+00:00,200.67979431152344,200.67999267578125,200.5800018310547,200.6300048828125,159258
2026-04-17 17:05:00+00:00,200.6300048828125,200.69500732421875,200.58999633789062,200.67999267578125,106121
2026-04-17 17:06:00+00:00,200.50999450683594,200.66099548339844,200.47999572753906,200.63999938964844,215078
2026-04-17 17:07:00+00:00,200.49000549316406,200.5800018310547,200.47000122070312,200.5,156644
2026-04-17 17:08:00+00:00,200.22999572753906,200.49000549316406,200.16299438476562,200.48500061035156,368882
2026-04-17 17:09:00+00:00,200.3800048828125,200.4600067138672,200.22000122070312,200.2449951171875,263637
2026-04-17 17:10:00+00:00,200.35000610351562,200.4250030517578,200.3300018310547,200.39999389648438,136940
2026-04-17 17:11:00+00:00,200.22000122070312,200.35989379882812,200.1699981689453,200.35000610351562,1032105
2026-04-17 17:12:00+00:00,200.19000244140625,200.25999450683594,200.1199951171875,200.2200927734375,280465
2026-04-17 17:13:00+00:00,200.25,200.30999755859375,200.15499877929688,200.19500732421875,169036
2026-04-17 17:14:00+00:00,200.32009887695312,200.33999633789062,200.23019409179688,200.25,137032
2026-04-17 17:15:00+00:00,200.3350067138672,200.41990661621094,200.30029296875,200.32009887695312,148016
2026-04-17 17:16:00+00:00,200.4333953857422,200.47000122070312,200.3350067138672,200.3350067138672,165142
2026-04-17 17:17:00+00:00,200.27000427246094,200.49000549316406,200.25,200.4199981689453,126542
