Date,Close,High,Low,Open,Volume
2026-01-22 14:30:00+00:00,435.6799926757813,436.4100036621094,432.6293029785156,434.8599853515625,10420823
2026-01-22 15:30:00+00:00,437.9599914550781,439.2199096679688,434.6000061035156,435.739990234375,6875441
2026-01-22 16:30:00+00:00,439.0700073242188,439.1799926757813,437.05999755859375,438.0,4464361
2026-01-22 17:30:00+00:00,444.9501037597656,448.260009765625,438.6499938964844,439.0700073242188,10229631
2026-01-22 18:30:00+00:00,448.4299926757813,448.8599853515625,444.5799865722656,444.9599914550781,6737862
2026-01-22 19:30:00+00:00,446.3800048828125,449.1199951171875,445.5,448.4299926757813,5582104
2026-01-22 20:30:00+00:00,449.3699951171875,449.4599914550781,446.10198974609375,446.3699951171875,4614063
2026-01-23 14:30:00+00:00,446.1099853515625,451.2000122070313,444.0400085449219,447.4049987792969,14625343
2026-01-23 15:30:00+00:00,450.0700073242188,452.4299926757813,445.8399963378906,446.114013671875,7637063
2026-01-23 16:30:00+00:00,448.909912109375,450.3500061035156,447.6300048828125,450.0586853027344,3943556
2026-01-23 17:30:00+00:00,446.7200012207031,449.2200012207031,445.2799987792969,448.8800048828125,4270276
2026-01-23 18:30:00+00:00,447.1549987792969,448.5799865722656,446.0299987792969,446.7452087402344,3459740
2026-01-23 19:30:00+00:00,447.2502136230469,448.8500061035156,446.8800048828125,447.1700134277344,3513971
2026-01-23 20:30:00+00:00,449.0700073242188,449.30999755859375,446.9200134277344,447.2699890136719,3149230
2026-01-26 14:30:00+00:00,437.94830322265625,445.0299987792969,437.6600036621094,445.0299987792969,10564496
2026-01-26 15:30:00+00:00,439.7099914550781,439.9800109863281,436.7099914550781,437.8999938964844,5898497
2026-01-26 16:30:00+00:00,439.7868041992188,440.2699890136719,437.9500122070313,439.760009765625,3657631
2026-01-26 17:30:00+00:00,438.55999755859375,439.8399963378906,437.8200073242188,439.8150024414063,2940576
2026-01-26 18:30:00+00:00,437.7300109863281,438.8599853515625,437.4200134277344,438.55999755859375,2957224
2026-01-26 19:30:00+00:00,434.8927001953125,437.9599914550781,434.4700012207031,437.739990234375,4767963
2026-01-26 20:30:00+00:00,435.2000122070313,436.3699951171875,434.2900085449219,434.8800048828125,3914313
2026-01-27 14:30:00+00:00,435.3900146484375,437.5199890136719,431.8299865722656,437.43499755859375,8220361
2026-01-27 15:30:00+00:00,434.8699951171875,436.260009765625,433.7300109863281,435.364990234375,3903183
2026-01-27 16:30:00+00:00,434.6650085449219,435.8200073242188,433.1900024414063,434.8999938964844,3033271
2026-01-27 17:30:00+00:00,432.7800903320313,434.9500122070313,432.2799987792969,434.6499938964844,2620034
2026-01-27 18:30:00+00:00,431.3001098632813,433.4500122070313,430.8299865722656,432.8099060058594,3411986
2026-01-27 19:30:00+00:00,433.7900085449219,433.8800048828125,430.6900024414063,431.3150024414063,3522732
2026-01-27 20:30:00+00:00,430.9100036621094,433.8031921386719,430.7099914550781,433.8031921386719,3400284
2026-01-28 14:30:00+00:00,434.6773071289063,438.260009765625,431.2000122070313,431.7999877929688,9586082
2026-01-28 15:30:00+00:00,434.0905151367188,434.9100036621094,432.0199890136719,434.6700134277344,9041588
2026-01-28 16:30:00+00:00,433.1199951171875,435.6099853515625,432.3399963378906,434.0799865722656,0
2026-01-28 17:30:00+00:00,434.8200073242188,435.5,432.3999938964844,433.0889892578125,3978822
2026-01-28 18:30:00+00:00,432.885009765625,435.55999755859375,432.739990234375,434.80029296875,3192653
2026-01-28 19:30:00+00:00,434.2950134277344,436.0,431.739990234375,432.8500061035156,4773622
2026-01-28 20:30:00+00:00,431.239990234375,434.4500122070313,430.2000122070313,434.3200073242188,3496783
2026-01-29 14:30:00+00:00,422.239990234375,440.2298889160156,421.260009765625,437.760009765625,18553363
2026-01-29 15:30:00+00:00,421.8949890136719,423.1700134277344,414.6199951171875,422.260009765625,12681972
2026-01-29 16:30:00+00:00,424.2080078125,424.8399963378906,419.3800048828125,421.8599853515625,5612715
2026-01-29 17:30:00+00:00,421.8699951171875,424.7799987792969,419.7799987792969,424.1900024414063,4596341
2026-01-29 18:30:00+00:00,420.3599853515625,422.9400024414063,419.80999755859375,421.7999877929688,4314741
2026-01-29 19:30:00+00:00,415.510009765625,420.7900085449219,415.4599914550781,420.3999938964844,5511584
2026-01-29 20:30:00+00:00,416.4400024414063,417.5499877929688,414.9400024414063,415.5199890136719,4951144
2026-01-30 14:30:00+00:00,433.5350036621094,435.3500061035156,422.7000122070313,425.5799865722656,16028132
2026-01-30 15:30:00+00:00,431.7049865722656,433.8500061035156,430.5,433.5549926757813,1328423
2026-02-02 18:30:00+00:00,425.6950073242188,426.6900024414063,425.3999938964844,426.1199951171875,14193551
2026-02-02 19:30:00+00:00,423.9249877929688,425.6700134277344,422.5400085449219,425.6700134277344,4163914
2026-02-02 20:30:00+00:00,421.7850036621094,424.0557861328125,421.739990234375,423.8999938964844,2893745
2026-02-03 14:30:00+00:00,422.8550109863281,425.510009765625,419.75,424.2699890136719,10423831
2026-02-03 15:30:00+00:00,423.1799926757813,428.55999755859375,422.010009765625,422.80999755859375,7426334
2026-02-03 16:30:00+00:00,420.8450012207031,427.7200012207031,420.0899963378906,423.2099914550781,5616518
2026-02-03 17:30:00+00:00,418.1115112304688,421.4551086425781,416.8800048828125,420.8299865722656,5252640
2026-02-03 18:30:00+00:00,415.8699951171875,418.8399963378906,413.6900939941406,418.05999755859375,5724127
2026-02-03 19:30:00+00:00,418.590087890625,419.2900085449219,414.8999938964844,415.9400024414063,4190760
2026-02-03 20:30:00+00:00,421.80999755859375,422.2000122070313,418.5899963378906,418.6300048828125,3300597
2026-02-04 14:30:00+00:00,416.760009765625,423.8999938964844,415.0299987792969,420.4599914550781,11080274
2026-02-04 15:30:00+00:00,408.8250122070313,417.239990234375,407.0299987792969,416.7900085449219,9583418
2026-02-04 16:30:00+00:00,403.1600036621094,409.239990234375,402.9800109863281,408.7900085449219,7099575
2026-02-04 17:30:00+00:00,406.4249877929688,406.5,399.1799926757813,403.0499877929688,7625761
2026-02-04 18:30:00+00:00,404.7200927734375,406.489990234375,402.276611328125,406.4599914550781,5318617
2026-02-04 19:30:00+00:00,407.8250122070313,409.3500061035156,404.1701049804688,404.7000122070313,6457786
2026-02-04 20:30:00+00:00,405.8999938964844,409.1600036621094,405.3500061035156,407.80999755859375,4215172
2026-02-05 14:30:00+00:00,389.7799987792969,401.1499938964844,387.5309143066406,397.05999755859375,15306298
2026-02-05 15:30:00+00:00,396.87799072265625,396.9599914550781,387.7300109863281,389.7200012207031,7689346
2026-02-05 16:30:00+00:00,399.9700012207031,400.4299926757813,395.80999755859375,396.8800048828125,6531007
2026-02-05 17:30:00+00:00,399.6400146484375,402.1000061035156,398.4599914550781,400.0,5397301
2026-02-05 18:30:00+00:00,398.7550048828125,401.4700012207031,397.6499938964844,399.6099853515625,5119618
2026-02-05 19:30:00+00:00,394.1099853515625,398.7900085449219,393.7999877929688,398.7300109863281,5932483
2026-02-05 20:30:00+00:00,397.1000061035156,397.8299865722656,393.0199890136719,394.1099853515625,4796377
2026-02-06 14:30:00+00:00,410.10400390625,410.3089904785156,397.7699890136719,400.8800048828125,13617676
2026-02-06 15:30:00+00:00,410.2799987792969,411.5700073242188,408.7000122070313,410.1900024414063,6884037
2026-02-06 16:30:00+00:00,413.8699951171875,414.0400085449219,410.0350036621094,410.2625122070313,5024365
2026-02-06 17:30:00+00:00,412.1749877929688,414.5499877929688,411.7300109863281,413.8699951171875,4336097
2026-02-06 18:30:00+00:00,413.385009765625,414.0400085449219,411.0799865722656,412.1650085449219,3907698
2026-02-06 19:30:00+00:00,413.40618896484375,414.5499877929688,412.7699890136719,413.3999938964844,4270327
2026-02-06 20:30:00+00:00,411.010009765625,414.5499877929688,410.6099853515625,413.3699951171875,4303013
2026-02-09 14:30:00+00:00,412.9649963378906,415.3299865722656,407.2900085449219,409.9049987792969,10662546
2026-02-09 15:30:00+00:00,418.6650085449219,419.4299926757813,412.7000122070313,412.9649963378906,6843367
2026-02-09 16:30:00+00:00,420.5299987792969,421.25,417.9700012207031,418.6199951171875,5284227
2026-02-09 17:30:00+00:00,418.3499145507813,421.20989990234375,417.7000122070313,420.5499877929688,3548082
2026-02-09 18:30:00+00:00,420.1697082519531,420.6600036621094,417.7099914550781,418.3023071289063,3393895
2026-02-09 19:30:00+00:00,420.1199951171875,420.8999938964844,419.4070129394531,420.1900024414063,3389590
2026-02-09 20:30:00+00:00,417.1600036621094,420.4200134277344,417.1300964355469,420.0799865722656,3183939
2026-02-10 14:30:00+00:00,423.3416137695313,425.4599914550781,417.0,418.0899963378906,10943175
2026-02-10 15:30:00+00:00,421.7349853515625,425.4200134277344,420.7127075195313,423.3399963378906,6615508
2026-02-10 16:30:00+00:00,424.93499755859375,427.25,421.05999755859375,421.7099914550781,6045525
2026-02-10 17:30:00+00:00,423.3200073242188,426.114990234375,423.1499938964844,424.8800048828125,4257452
2026-02-10 18:30:00+00:00,425.0398864746094,425.1000061035156,422.35009765625,423.2900085449219,3627992
2026-02-10 19:30:00+00:00,424.4500122070313,426.3699951171875,423.6600036621094,425.05999755859375,3877717
2026-02-10 20:30:00+00:00,425.2200012207031,427.2000122070313,423.8169860839844,424.4100036621094,4465243
2026-02-11 14:30:00+00:00,421.7200012207031,436.3500061035156,421.5499877929688,427.9549865722656,14480611
2026-02-11 15:30:00+00:00,426.4049987792969,427.06939697265625,420.0299987792969,421.6823120117188,7864759
2026-02-11 16:30:00+00:00,424.7598876953125,426.6700134277344,422.05999755859375,426.4100036621094,5055253
2026-02-11 17:30:00+00:00,424.7449951171875,426.1799926757813,422.1199951171875,424.760009765625,4016085
2026-02-11 18:30:00+00:00,427.55999755859375,427.7300109863281,423.6199951171875,424.7200012207031,3807995
2026-02-11 19:30:00+00:00,425.8599853515625,427.64990234375,425.6400146484375,427.5199890136719,3215486
2026-02-11 20:30:00+00:00,428.1499938964844,429.1000061035156,425.4599914550781,425.8200073242188,3100922
2026-02-12 14:30:00+00:00,429.6700134277344,436.2300109863281,426.1300048828125,430.3500061035156,11620453
2026-02-12 15:30:00+00:00,419.4100036621094,430.489990234375,419.2799987792969,429.7799987792969,7175428
2026-02-12 16:30:00+00:00,418.10980224609375,421.409912109375,417.1199951171875,419.4049987792969,6221291
2026-02-12 17:30:00+00:00,416.7900085449219,420.1000061035156,414.0,418.0650024414063,4974259
2026-02-12 18:30:00+00:00,414.6625061035156,417.8699951171875,414.2500915527344,416.7999877929688,3857610
2026-02-12 19:30:00+00:00,414.80279541015625,416.8500061035156,414.5400085449219,414.6300048828125,3571749
2026-02-12 20:30:00+00:00,416.8399963378906,417.4200134277344,414.5499877929688,414.7099914550781,3513182
2026-02-13 14:30:00+00:00,416.1050109863281,417.7000122070313,410.8800048828125,414.1400146484375,9931507
