Date,Close,High,Low,Open,Volume
2026-01-22 14:30:00+00:00,184.8699951171875,186.16000366210935,183.92999267578125,184.7449951171875,28406345
2026-01-22 15:30:00+00:00,185.73550415039065,185.8350067138672,184.47999572753903,184.8699951171875,12426040
2026-01-22 16:30:00+00:00,184.9750061035156,186.1699981689453,184.66000366210935,185.73399353027344,12791084
2026-01-22 17:30:00+00:00,184.7254943847656,185.2350006103516,184.4149932861328,184.97999572753903,10627960
2026-01-22 18:30:00+00:00,184.65499877929688,184.8800048828125,184.2805938720703,184.7100067138672,7722254
2026-01-22 19:30:00+00:00,184.1100006103516,184.8600006103516,184.08999633789065,184.6499938964844,9579552
2026-01-22 20:30:00+00:00,184.8300018310547,184.8699951171875,183.92999267578125,184.1000061035156,7630030
2026-01-23 14:30:00+00:00,187.65499877929688,189.6000061035156,186.82330322265625,187.4850006103516,31955472
2026-01-23 15:30:00+00:00,187.75999450683597,188.08999633789065,187.1300048828125,187.6450042724609,11124846
2026-01-23 16:30:00+00:00,187.74009704589844,188.2360992431641,187.19500732421875,187.75,10929600
2026-01-23 17:30:00+00:00,187.8950042724609,188.09500122070312,187.1450042724609,187.75,9086987
2026-01-23 18:30:00+00:00,187.8300018310547,188.41000366210935,187.51499938964844,187.8999938964844,8542009
2026-01-23 19:30:00+00:00,187.22999572753903,188.02999877929688,187.1100006103516,187.80999755859372,9352649
2026-01-23 20:30:00+00:00,187.6699981689453,187.9149932861328,187.13999938964844,187.22000122070312,7833862
2026-01-26 14:30:00+00:00,187.3459930419922,189.1199951171875,186.8500061035156,187.07000732421875,26709879
2026-01-26 15:30:00+00:00,186.80499267578125,187.6100006103516,186.00999450683597,187.33450317382807,14032874
2026-01-26 16:30:00+00:00,186.66000366210935,187.2400054931641,186.44000244140625,186.7899932861328,8942861
2026-01-26 17:30:00+00:00,186.42999267578125,186.7100067138672,185.9900054931641,186.63999938964844,8131157
2026-01-26 18:30:00+00:00,186.5749969482422,187.0800018310547,186.41000366210935,186.41000366210935,7632265
2026-01-26 19:30:00+00:00,186.44500732421875,186.67999267578125,186.0,186.56869506835935,7964393
2026-01-26 20:30:00+00:00,186.38999938964844,186.8000030517578,186.2400054931641,186.4499969482422,6378125
2026-01-27 14:30:00+00:00,188.91510009765625,189.5050048828125,185.6999969482422,187.2400054931641,26462339
2026-01-27 15:30:00+00:00,189.70579528808597,190.0,188.88999938964844,188.9199981689453,15491427
2026-01-27 16:30:00+00:00,189.68499755859372,190.0,189.41000366210935,189.7100067138672,9426192
2026-01-27 17:30:00+00:00,189.4850006103516,190.0,188.8999938964844,189.69000244140625,11268576
2026-01-27 18:30:00+00:00,189.125,189.77999877929688,189.0449981689453,189.4900054931641,9872166
2026-01-27 19:30:00+00:00,189.4250030517578,189.72000122070312,188.9499969482422,189.1300048828125,10276591
2026-01-27 20:30:00+00:00,188.5399932861328,189.42999267578125,188.4727935791016,189.4199981689453,7688049
2026-01-28 14:30:00+00:00,191.40499877929688,192.3500061035156,190.1300048828125,191.2899932861328,29505783
2026-01-28 15:30:00+00:00,191.77999877929688,192.03990173339844,190.72300720214844,191.40499877929688,14818854
2026-01-28 16:30:00+00:00,191.0957946777344,191.7700042724609,189.83999633789065,191.7700042724609,14169875
2026-01-28 17:30:00+00:00,191.72000122070312,191.7879943847656,190.8249969482422,191.0850067138672,9289559
2026-01-28 18:30:00+00:00,191.5200042724609,192.2100067138672,191.3800048828125,191.7350006103516,10051502
2026-01-28 19:30:00+00:00,191.6230010986328,192.32000732421875,190.90370178222656,191.50999450683597,12697817
2026-01-28 20:30:00+00:00,191.5399932861328,191.7899932861328,190.8699951171875,191.6199951171875,8804660
2026-01-29 14:30:00+00:00,188.92999267578125,193.47999572753903,188.3500061035156,191.33999633789065,31030481
2026-01-29 15:30:00+00:00,187.8350067138672,189.0,186.05999755859372,188.92999267578125,21813216
2026-01-29 16:30:00+00:00,189.5449981689453,189.83999633789065,187.69000244140625,187.8300018310547,13577127
2026-01-29 17:30:00+00:00,190.05499267578125,190.69000244140625,189.1699981689453,189.5399932861328,12734523
2026-01-29 18:30:00+00:00,190.3600006103516,190.77999877929688,189.7050018310547,190.05999755859372,9429560
2026-01-29 19:30:00+00:00,190.94500732421875,191.4499969482422,190.0200042724609,190.3600006103516,10769502
2026-01-29 20:30:00+00:00,192.42999267578125,192.75,190.8600006103516,190.93499755859372,12608559
